 "x" , "type" , "label" ,
 "http://www.openkg.cn/COVID-19/goods/class/C3090301" , "http://www.w3.org/2002/07/owl#Class" , "百分之75酒精" ,
 "http://www.openkg.cn/COVID-19/goods/class/C30904" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Disinfection_wipes" ,
 "http://www.openkg.cn/COVID-19/goods/class/C30904" , "http://www.w3.org/2002/07/owl#Class" , "Disinfection_wipes" ,
 "http://www.openkg.cn/COVID-19/goods/class/C30904" , "http://www.w3.org/2002/07/owl#NamedIndividual" , 消毒湿巾 ,
 "http://www.openkg.cn/COVID-19/goods/class/C30904" , "http://www.w3.org/2002/07/owl#Class" , 消毒湿巾 ,
 "http://www.openkg.cn/COVID-19/goods/class/C310" , "http://www.w3.org/2002/07/owl#Class" , "air_purifier" ,
 "http://www.openkg.cn/COVID-19/goods/class/C310" , "http://www.w3.org/2002/07/owl#Class" , 空气净化器 ,
 "http://www.openkg.cn/COVID-19/goods/class/C311" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Paper_towel" ,
 "http://www.openkg.cn/COVID-19/goods/class/C311" , "http://www.w3.org/2002/07/owl#Class" , "Paper_towel" ,
 "http://www.openkg.cn/COVID-19/goods/class/C311" , "http://www.w3.org/2002/07/owl#NamedIndividual" , 纸巾 ,
 "http://www.openkg.cn/COVID-19/goods/class/C311" , "http://www.w3.org/2002/07/owl#Class" , 纸巾 ,
 "http://www.openkg.cn/COVID-19/goods/class/C312" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "Soap" ,
 "http://www.openkg.cn/COVID-19/goods/class/C312" , "http://www.w3.org/2002/07/owl#Class" , "Soap" ,
 "http://www.openkg.cn/COVID-19/goods/class/C312" , "http://www.w3.org/2002/07/owl#NamedIndividual" , 香皂 ,
 "http://www.openkg.cn/COVID-19/goods/class/C312" , "http://www.w3.org/2002/07/owl#Class" , 香皂 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4" , "http://www.w3.org/2002/07/owl#Class" , "Therapeutic_medication" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4" , "http://www.w3.org/2002/07/owl#Class" , 治疗用药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C401" , "http://www.w3.org/2002/07/owl#Class" , "traditional_Chinese_medicine" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40101" , "http://www.w3.org/2002/07/owl#Class" , "Chinese_patent_medicine" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4010101" , "http://www.w3.org/2002/07/owl#Class" , "Internal_medicine" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4010101" , "http://www.w3.org/2002/07/owl#Class" , 内科用药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4010102" , "http://www.w3.org/2002/07/owl#Class" , "Surgical_medicine" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4010102" , "http://www.w3.org/2002/07/owl#Class" , 外科用药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010201" , "http://www.w3.org/2002/07/owl#Class" , "Expectorant and Cough suppressant and Antiasthmatic agent" ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010201" , "http://www.w3.org/2002/07/owl#Class" , 化痰、止咳、平喘剂 ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010202" , "http://www.w3.org/2002/07/owl#Class" , "Wind_treatment_agent" ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010202" , "http://www.w3.org/2002/07/owl#Class" , 治风剂 ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010203" , "http://www.w3.org/2002/07/owl#Class" , "Warming_agent" ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010203" , "http://www.w3.org/2002/07/owl#Class" , 温里剂 ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010204" , "http://www.w3.org/2002/07/owl#Class" , "Qi-regulating_agent" ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010204" , "http://www.w3.org/2002/07/owl#Class" , 理气剂 ,
 "http://www.openkg.cn/COVID-19/goods/class/C401010205" , "http://www.w3.org/2002/07/owl#Class" , "Antisuperficial_agent" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40102" , "http://www.w3.org/2002/07/owl#Class" , "prescription" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40103" , "http://www.w3.org/2002/07/owl#Class" , "Herb" ,
 "http://www.openkg.cn/COVID-19/goods/class/C402" , "http://www.w3.org/2002/07/owl#Class" , "chemical" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40201" , "http://www.w3.org/2002/07/owl#Class" , "Immune_system_medication" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40201" , "http://www.w3.org/2002/07/owl#Class" , 免疫系统用药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C40202" , "http://www.w3.org/2002/07/owl#Class" , "Respiratory_system_medications" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40202" , "http://www.w3.org/2002/07/owl#Class" , 呼吸系统用药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020201" , "http://www.w3.org/2002/07/owl#Class" , "Antiasthmatic" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020201" , "http://www.w3.org/2002/07/owl#Class" , 平喘药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020202" , "http://www.w3.org/2002/07/owl#Class" , "Expectorant" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020202" , "http://www.w3.org/2002/07/owl#Class" , 祛痰药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020203" , "http://www.w3.org/2002/07/owl#Class" , "Antitussive" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40203" , "http://www.w3.org/2002/07/owl#Class" , "Antimicrobials" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020301" , "http://www.w3.org/2002/07/owl#Class" , "Cephalosporins" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020301" , "http://www.w3.org/2002/07/owl#Class" , 头孢菌素类 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020302" , "http://www.w3.org/2002/07/owl#Class" , "Antiviral_drugs" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020303" , "http://www.w3.org/2002/07/owl#Class" , "Penicillins" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020303" , "http://www.w3.org/2002/07/owl#Class" , 青霉素类 ,
 "http://www.openkg.cn/COVID-19/goods/class/C40204" , "http://www.w3.org/2002/07/owl#Class" , "Nervous_system_medications" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40204" , "http://www.w3.org/2002/07/owl#Class" , 神经系统用药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020401" , "http://www.w3.org/2002/07/owl#Class" , "Antimyasthenic" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020401" , "http://www.w3.org/2002/07/owl#Class" , 抗重症肌无力药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C40205" , "http://www.w3.org/2002/07/owl#Class" , "Vitamins_and_minerals" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40205" , "http://www.w3.org/2002/07/owl#Class" , 维生素、矿物质类药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020501" , "http://www.w3.org/2002/07/owl#Class" , "Minerals" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020501" , "http://www.w3.org/2002/07/owl#Class" , 矿物质 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020502" , "http://www.w3.org/2002/07/owl#Class" , "Vitamins" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40206" , "http://www.w3.org/2002/07/owl#Class" , "Blood_system_medications" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40206" , "http://www.w3.org/2002/07/owl#Class" , 血液系统用药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020601" , "http://www.w3.org/2002/07/owl#Class" , "Antianemia_drugs" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020602" , "http://www.w3.org/2002/07/owl#Class" , "Blood_volume_expander" ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020602" , "http://www.w3.org/2002/07/owl#Class" , 血容量扩充剂 ,
 "http://www.openkg.cn/COVID-19/goods/class/C40207" , "http://www.w3.org/2002/07/owl#Class" , "Analgesics and antipyretics and anti-inflammatory_drugs" ,
 "http://www.openkg.cn/COVID-19/goods/class/C40207" , "http://www.w3.org/2002/07/owl#Class" , 镇痛、解热、消炎药 ,
 "http://www.openkg.cn/COVID-19/goods/class/C4020701" , "http://www.w3.org/2002/07/owl#Class" , "Analgesics" ,
 "http://www.openkg.cn/COVID-19/goods/property/P001" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Filtration efficiency" ,
 "http://www.openkg.cn/COVID-19/goods/property/P001" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 过滤效率 ,
 "http://www.openkg.cn/COVID-19/goods/property/P002" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "dosage" ,
 "http://www.openkg.cn/COVID-19/goods/property/P003" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "brand" ,
 "http://www.openkg.cn/COVID-19/goods/property/P004" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "taboo" ,
 "http://www.openkg.cn/COVID-19/goods/property/P005" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Matters needing attention" ,
 "http://www.openkg.cn/COVID-19/goods/property/P006" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "usage" ,
 "http://www.openkg.cn/COVID-19/goods/property/P007" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Air resistance" ,
 "http://www.openkg.cn/COVID-19/goods/property/P007" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 气流阻力 ,
 "http://www.openkg.cn/COVID-19/goods/property/P008" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Save method" ,
 "http://www.openkg.cn/COVID-19/goods/property/P008" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 保存方法 ,
 "http://www.openkg.cn/COVID-19/goods/property/P009" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Is there a breathing valve" ,
 "http://www.openkg.cn/COVID-19/goods/property/P009" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 是否有呼吸阀 ,
 "http://www.openkg.cn/COVID-19/goods/property/P010" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "product name" ,
 "http://www.openkg.cn/COVID-19/goods/property/P010" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 产品名称 ,
 "http://www.openkg.cn/COVID-19/goods/property/P011" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "disadvantages" ,
 "http://www.openkg.cn/COVID-19/goods/property/P011" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 缺点 ,
 "http://www.openkg.cn/COVID-19/goods/property/P012" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "whether protect against covid-19 virus" ,
 "http://www.openkg.cn/COVID-19/goods/property/P012" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "是否可防范COVID-19病毒" ,
 "http://www.openkg.cn/COVID-19/goods/property/P013" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "size" ,
 "http://www.openkg.cn/COVID-19/goods/property/P013" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 尺寸 ,
 "http://www.openkg.cn/COVID-19/goods/property/P014" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "model" ,
 "http://www.openkg.cn/COVID-19/goods/property/P014" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 型号 ,
 "http://www.openkg.cn/COVID-19/goods/property/P015" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Execution standard" ,
 "http://www.openkg.cn/COVID-19/goods/property/P015" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 执行标准 ,
 "http://www.openkg.cn/COVID-19/goods/property/P016" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "advantages" ,
 "http://www.openkg.cn/COVID-19/goods/property/P016" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 优点 ,
 "http://www.openkg.cn/COVID-19/goods/property/P017" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Shelf life" ,
 "http://www.openkg.cn/COVID-19/goods/property/P017" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 保质期 ,
 "http://www.openkg.cn/COVID-19/goods/property/P018" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Change conditions" ,
 "http://www.openkg.cn/COVID-19/goods/property/P018" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 更换条件 ,
 "http://www.openkg.cn/COVID-19/goods/property/P020" , "http://www.w3.org/2002/07/owl#ObjectProperty" , "composition" ,
 "http://www.openkg.cn/COVID-19/goods/property/P023" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Wearing way" ,
 "http://www.openkg.cn/COVID-19/goods/property/P023" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 佩戴方式 ,
 "http://www.openkg.cn/COVID-19/goods/property/P024" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "protective effect" ,
 "http://www.openkg.cn/COVID-19/goods/property/P024" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 防护效果 ,
 "http://www.openkg.cn/COVID-19/goods/property/P025" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Reference price" ,
 "http://www.openkg.cn/COVID-19/goods/property/P025" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 参考价 ,
 "http://www.openkg.cn/COVID-19/goods/property/P026" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Is there a sponge nose pad" ,
 "http://www.openkg.cn/COVID-19/goods/property/P026" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 是否有海绵鼻垫 ,
 "http://www.openkg.cn/COVID-19/goods/property/P027" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "style" ,
 "http://www.openkg.cn/COVID-19/goods/property/P027" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 样式 ,
 "http://www.openkg.cn/COVID-19/goods/property/P028" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "material" ,
 "http://www.openkg.cn/COVID-19/goods/property/P028" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 材质 ,
 "http://www.openkg.cn/COVID-19/goods/property/P029" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "place of origin" ,
 "http://www.openkg.cn/COVID-19/goods/property/P029" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 产地 ,
 "http://www.openkg.cn/COVID-19/goods/property/P030" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "color" ,
 "http://www.openkg.cn/COVID-19/goods/property/P031" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Net content" ,
 "http://www.openkg.cn/COVID-19/goods/property/P031" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 净含量 ,
 "http://www.openkg.cn/COVID-19/goods/property/P032" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Applicable age" ,
 "http://www.openkg.cn/COVID-19/goods/property/P032" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 适用年龄 ,
 "http://www.openkg.cn/COVID-19/goods/property/P035" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Approval date" ,
 "http://www.openkg.cn/COVID-19/goods/property/P035" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 批准日期 ,
 "http://www.openkg.cn/COVID-19/goods/property/P036" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Packing list" ,
 "http://www.openkg.cn/COVID-19/goods/property/P036" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 包装清单 ,
 "http://www.openkg.cn/COVID-19/goods/property/P037" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "enterprise name" ,
 "http://www.openkg.cn/COVID-19/goods/property/P037" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 企业名称 ,
 "http://www.openkg.cn/COVID-19/goods/property/P038" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "specifications" ,
 "http://www.openkg.cn/COVID-19/goods/property/P038" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 规格 ,
 "http://www.openkg.cn/COVID-19/goods/property/P039" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "weight" ,
 "http://www.openkg.cn/COVID-19/goods/property/P039" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 重量 ,
 "http://www.openkg.cn/COVID-19/goods/property/P040" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "length" ,
 "http://www.openkg.cn/COVID-19/goods/property/P040" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 长度 ,
 "http://www.openkg.cn/COVID-19/goods/property/P041" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "width" ,
 "http://www.openkg.cn/COVID-19/goods/property/P041" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 宽度 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581776798" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "attribute" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581776798" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 属性 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581776860" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "function" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581776882" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "fragrance" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581776882" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 香味 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778543" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Mesh type" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778543" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 滤网类型 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778580" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "level of energy efficiency" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778580" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 能效等级 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778613" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "After-sales service" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778613" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 售后服务 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778651" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Applicable area" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778651" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 适用面积 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778672" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "article number" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778672" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 货号 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778696" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "noise" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778696" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 噪音 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778739" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Particle CADR value" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778739" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "颗粒物CADR值" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778760" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Particle CCM value" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778760" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "颗粒物CCM值" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778784" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Formaldehyde CADR value" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778784" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "甲醛CADR值" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778812" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Formaldehyde CCM value" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778812" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "甲醛CCM值" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778828" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Warranty period" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778828" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 保修期 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778850" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "power supply mode" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778850" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 电源方式 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778874" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Air volume" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778874" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 风量 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778896" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Test report no." ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778896" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 检测报告编号 ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778917" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "control mode" ,
 "http://www.openkg.cn/COVID-19/goods/property/P1581778917" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 控制方式 ,
 "http://www.openkg.cn/COVID-19/goods/property/P33" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Registration number" ,
 "http://www.openkg.cn/COVID-19/goods/property/P33" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 注册证号 ,
 "http://www.openkg.cn/COVID-19/goods/property/P34" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , "Validity of registration" ,
 "http://www.openkg.cn/COVID-19/goods/property/P34" , "http://www.w3.org/2002/07/owl#DatatypeProperty" , 注册有效期 ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0001" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-8200" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0001" , "http://www.openkg.cn/COVID-19/goods/class/C207030412" , "3M-8200" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0002" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-8210" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0002" , "http://www.openkg.cn/COVID-19/goods/class/C207030412" , "3M-8210" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0003" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-8233" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0003" , "http://www.openkg.cn/COVID-19/goods/class/C207030411" , "3M-8233" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0004" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-8511" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0004" , "http://www.openkg.cn/COVID-19/goods/class/C207030412" , "3M-8511" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0005" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-8577" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0005" , "http://www.openkg.cn/COVID-19/goods/class/C207030422" , "3M-8577" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0006" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-8822" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0006" , "http://www.openkg.cn/COVID-19/goods/class/C20703032" , "3M-8822" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0007" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9001" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0007" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9001" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0008" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9002" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0008" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9002" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0009" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9005" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0009" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9005" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0010" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9010" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0010" , "http://www.openkg.cn/COVID-19/goods/class/C207030412" , "3M-9010" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0011" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9021" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0011" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9021" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0012" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9022" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0012" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9022" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0013" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9031" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0013" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9031" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0014" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9032" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0014" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9032" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0015" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9041" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0015" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9041" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0016" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9042" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0016" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9042" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0017" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9061" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0017" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9061" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0018" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9062" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0018" , "http://www.openkg.cn/COVID-19/goods/class/C207030212" , "3M-9062" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0019" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9105" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0019" , "http://www.openkg.cn/COVID-19/goods/class/C20703012" , "3M-9105" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0020" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9132" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0020" , "http://www.openkg.cn/COVID-19/goods/class/C207030412" , "3M-9132" ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0021" , "http://www.w3.org/2002/07/owl#NamedIndividual" , "3M-9312+SP" ,
